Herstellercode=052;
Geraete ID=02080;
Klassifizierungscode=9;
Rn=01;
Rf=01;
Beginn=15.02.2016 13:32:06;
Ende=16.02.2016 23:59:32;
Hardwareversion=0.0.2016;
Exportbeginn=16.02.2016 00:00:00;
Exportende=16.02.2016 23:59:59;
Exportformat=Fahrzeugeinzeldaten V1.0;

Messung Nr.=121;
Mess Beginn=15.02.2016 13:32:06;
Mess Ende=16.02.2016 23:59:32;
GPS long=8,795198;
GPS lat=51,772411;
GPS Uhrzeit=16.02.2016 20:00:00;
GPS Qualitaet=1;
GPS Satelliten=10;
GPS HDOP=0,9;
Softwareversion=1.92.26.11.2015;


Verkehrsdaten:
Datum	Uhrzeit	V	L	Zeit	FS	Code	Schall	AZ	Sta;
16.02.2016	18:58:47	69	46	65535	1	7	0	2	0;
16.02.2016	18:58:55	84	43	65535	1	7	0	2	0;
16.02.2016	18:59:16	64	45	65535	1	7	0	2	0;
16.02.2016	18:59:20	69	44	65535	2	7	0	2	0;
16.02.2016	18:59:21	71	51	65535	2	7	0	2	0;
16.02.2016	18:59:22	72	42	65535	2	7	0	2	0;
16.02.2016	18:59:25	75	41	65535	2	7	0	2	0;
16.02.2016	18:59:28	67	45	65535	2	7	0	2	0;
16.02.2016	18:59:33	74	50	65535	2	7	0	2	0;
16.02.2016	18:59:41	73	41	65535	1	7	0	2	0;
16.02.2016	18:59:49	91	51	65535	2	7	0	2	0;
16.02.2016	19:00:13	79	46	65535	1	7	0	2	0;
16.02.2016	19:00:20	87	50	65535	2	7	0	2	0;
16.02.2016	19:00:28	63	42	65535	1	7	0	2	0;
16.02.2016	19:00:50	62	50	65535	2	7	0	2	0;
16.02.2016	19:00:55	63	37	65535	2	7	0	2	0;
16.02.2016	19:00:58	69	42	65535	2	7	0	2	0;
16.02.2016	19:01:00	68	50	65535	2	7	0	2	0;
16.02.2016	19:01:05	71	40	65535	1	7	0	2	0;
16.02.2016	19:01:36	62	50	65535	2	7	0	2	0;
16.02.2016	19:01:37	62	45	65535	2	7	0	2	0;
16.02.2016	19:01:46	76	54	65535	1	11	0	2	0;
16.02.2016	19:01:54	62	46	65535	2	7	0	2	0;
16.02.2016	19:01:56	64	40	65535	2	7	0	2	0;
16.02.2016	19:02:01	65	38	65535	1	7	0	2	0;
16.02.2016	19:02:11	67	41	65535	1	7	0	2	0;
16.02.2016	19:02:33	65	43	65535	2	7	0	2	0;
16.02.2016	19:02:35	67	41	65535	2	7	0	2	0;
16.02.2016	19:02:40	62	50	65535	2	7	0	2	0;
16.02.2016	19:03:06	75	43	65535	1	7	0	2	0;
16.02.2016	19:03:17	78	45	65535	1	7	0	2	0;
16.02.2016	19:03:20	78	43	65535	1	7	0	2	0;
16.02.2016	19:03:29	80	48	65535	2	7	0	2	0;
16.02.2016	19:03:49	76	39	65535	1	7	0	2	0;
16.02.2016	19:03:55	66	40	65535	2	7	0	2	0;
16.02.2016	19:04:08	79	47	65535	1	7	0	2	0;
16.02.2016	19:04:21	66	50	65535	2	7	0	2	0;
16.02.2016	19:04:27	75	49	65535	1	7	0	2	0;
16.02.2016	19:04:31	73	43	65535	2	7	0	2	0;
16.02.2016	19:04:55	95	50	65535	2	7	0	2	0;
16.02.2016	19:05:24	63	47	65535	2	7	0	2	0;
16.02.2016	19:05:43	75	48	65535	1	7	0	2	0;
16.02.2016	19:05:48	75	41	65535	1	7	0	2	0;
16.02.2016	19:05:54	65	40	65535	1	7	0	2	0;
16.02.2016	19:06:00	69	38	65535	1	7	0	2	0;
16.02.2016	19:06:02	72	50	65535	2	7	0	2	0;
16.02.2016	19:06:11	66	50	65535	2	7	0	2	0;
16.02.2016	19:06:25	72	47	65535	2	250	0	0	0;
16.02.2016	19:07:19	80	49	65535	2	7	0	2	0;
16.02.2016	19:07:41	80	44	65535	2	7	0	2	0;
16.02.2016	19:07:51	68	42	65535	1	7	0	2	0;
16.02.2016	19:08:02	81	45	65535	2	7	0	2	0;
16.02.2016	19:08:16	61	56	65535	2	11	0	2	0;
16.02.2016	19:08:17	83	47	65535	1	7	0	2	0;
16.02.2016	19:08:18	64	40	65535	2	7	0	2	0;
16.02.2016	19:08:20	63	42	65535	2	7	0	2	0;
16.02.2016	19:08:22	71	46	65535	2	7	0	2	0;
16.02.2016	19:08:52	81	46	65535	2	7	0	2	0;
16.02.2016	19:09:15	61	48	65535	2	7	0	2	0;
16.02.2016	19:09:20	62	44	65535	2	7	0	2	0;
16.02.2016	19:09:29	69	96	65535	2	3	0	2	0;
16.02.2016	19:09:38	78	41	65535	2	7	0	2	0;
16.02.2016	19:09:49	70	42	65535	2	7	0	2	0;
16.02.2016	19:09:52	72	50	65535	2	7	0	2	0;
16.02.2016	19:09:55	71	47	65535	2	7	0	2	0;
16.02.2016	19:09:56	74	46	65535	2	7	0	2	0;
16.02.2016	19:10:14	65	46	65535	2	7	0	2	0;
16.02.2016	19:10:17	67	42	65535	2	7	0	2	0;
16.02.2016	19:10:19	68	45	65535	2	7	0	2	0;
16.02.2016	19:10:42	74	48	65535	1	7	0	2	0;
16.02.2016	19:11:10	79	38	65535	1	7	0	2	0;
16.02.2016	19:11:20	83	48	65535	2	7	0	2	0;
16.02.2016	19:11:50	63	42	65535	1	7	0	2	0;
16.02.2016	19:12:03	65	48	65535	2	7	0	2	0;
16.02.2016	19:12:37	78	43	65535	1	7	0	2	0;
16.02.2016	19:12:48	80	48	65535	2	7	0	2	0;
16.02.2016	19:12:58	66	46	65535	2	7	0	2	0;
16.02.2016	19:13:05	80	43	65535	1	7	0	2	0;
16.02.2016	19:13:48	60	50	65535	2	7	0	2	0;
16.02.2016	19:13:51	78	54	65535	1	11	0	2	0;
16.02.2016	19:14:05	82	40	65535	1	7	0	2	0;
16.02.2016	19:14:18	70	41	65535	1	7	0	2	0;
16.02.2016	19:14:25	82	40	65535	1	7	0	2	0;
16.02.2016	19:14:37	88	51	65535	1	7	0	2	0;
16.02.2016	19:14:49	82	44	65535	1	7	0	2	0;
16.02.2016	19:15:00	62	46	65535	2	7	0	2	0;
16.02.2016	19:15:25	75	45	65535	1	7	0	2	0;
16.02.2016	19:15:26	63	37	65535	2	250	0	0	0;
16.02.2016	19:15:27	62	41	65535	2	7	0	2	0;
16.02.2016	19:15:42	73	49	65535	2	7	0	2	0;
16.02.2016	19:15:48	67	39	65535	2	7	0	2	0;
16.02.2016	19:15:50	74	38	65535	1	7	0	2	0;
16.02.2016	19:16:02	68	48	65535	1	7	0	2	0;
16.02.2016	19:16:11	70	46	65535	1	7	0	2	0;
16.02.2016	19:16:18	91	51	65535	2	7	0	2	0;
16.02.2016	19:16:28	77	44	65535	2	7	0	2	0;
16.02.2016	19:16:52	64	74	65535	1	3	0	2	0;
16.02.2016	19:17:21	82	42	65535	1	7	0	2	0;
16.02.2016	19:17:34	79	42	65535	2	7	0	2	0;
16.02.2016	19:17:39	78	50	65535	2	7	0	2	0;
16.02.2016	19:17:46	74	40	65535	1	7	0	2	0;
16.02.2016	19:17:48	72	41	65535	1	7	0	2	0;
16.02.2016	19:17:51	72	48	65535	2	7	0	2	0;
16.02.2016	19:17:55	63	41	65535	1	7	0	2	0;
16.02.2016	19:18:03	75	44	65535	1	7	0	2	0;
16.02.2016	19:18:26	65	44	65535	2	7	0	2	0;
16.02.2016	19:18:44	87	53	65535	1	11	0	2	0;
16.02.2016	19:19:45	59	47	65535	2	7	0	2	0;
16.02.2016	19:19:55	75	38	65535	1	7	0	2	0;
16.02.2016	19:20:38	75	40	65535	2	7	0	2	0;
16.02.2016	19:20:48	64	44	65535	2	7	0	2	0;
16.02.2016	19:20:51	66	40	65535	2	7	0	2	0;
16.02.2016	19:20:53	66	50	65535	2	7	0	2	0;
16.02.2016	19:21:04	70	44	65535	2	7	0	2	0;
16.02.2016	19:21:06	71	41	65535	2	7	0	2	0;
16.02.2016	19:21:12	80	51	65535	2	7	0	2	0;
16.02.2016	19:21:38	67	50	65535	2	7	0	2	0;
16.02.2016	19:21:39	66	39	65535	1	7	0	2	0;
16.02.2016	19:21:48	89	45	65535	1	7	0	2	0;
16.02.2016	19:21:57	63	47	65535	2	7	0	2	0;
16.02.2016	19:22:02	84	42	65535	1	7	0	2	0;
16.02.2016	19:22:12	85	44	65535	1	7	0	2	0;
16.02.2016	19:22:15	68	42	65535	2	7	0	2	0;
16.02.2016	19:22:33	75	42	65535	1	7	0	2	0;
16.02.2016	19:22:39	73	39	65535	1	7	0	2	0;
16.02.2016	19:22:44	73	40	65535	1	7	0	2	0;
16.02.2016	19:22:45	60	47	65535	2	7	0	2	0;
16.02.2016	19:22:47	66	48	65535	2	7	0	2	0;
16.02.2016	19:22:56	78	48	65535	2	7	0	2	0;
16.02.2016	19:23:05	71	43	65535	2	7	0	2	0;
16.02.2016	19:23:13	71	49	65535	2	7	0	2	0;
16.02.2016	19:23:14	69	44	65535	2	7	0	2	0;
16.02.2016	19:23:16	70	49	65535	2	7	0	2	0;
16.02.2016	19:23:17	69	48	65535	2	7	0	2	0;
16.02.2016	19:23:19	67	42	65535	2	7	0	2	0;
16.02.2016	19:23:20	71	48	65535	2	7	0	2	0;
16.02.2016	19:23:40	82	42	65535	1	7	0	2	0;
16.02.2016	19:23:54	80	38	65535	1	7	0	2	0;
16.02.2016	19:24:07	84	37	65535	1	7	0	2	0;
16.02.2016	19:24:26	73	39	65535	1	7	0	2	0;
16.02.2016	19:24:28	54	41	65535	2	7	0	2	0;
16.02.2016	19:24:30	55	38	65535	2	7	0	2	0;
16.02.2016	19:24:32	63	50	65535	1	7	0	2	0;
16.02.2016	19:24:32	56	50	65535	2	7	0	2	0;
16.02.2016	19:24:33	61	45	65535	1	7	0	2	0;
16.02.2016	19:24:34	59	49	65535	2	7	0	2	0;
16.02.2016	19:24:35	62	46	65535	2	7	0	2	0;
16.02.2016	19:24:45	64	45	65535	2	7	0	2	0;
16.02.2016	19:24:48	66	51	65535	2	7	0	2	0;
16.02.2016	19:24:49	64	46	65535	2	7	0	2	0;
16.02.2016	19:24:57	76	50	65535	1	7	0	2	0;
16.02.2016	19:25:09	65	43	65535	1	7	0	2	0;
16.02.2016	19:25:40	72	42	65535	1	7	0	2	0;
16.02.2016	19:26:06	71	50	65535	2	7	0	2	0;
16.02.2016	19:26:14	60	61	65535	2	11	0	2	0;
16.02.2016	19:26:39	68	44	65535	2	7	0	2	0;
16.02.2016	19:27:00	63	38	65535	1	7	0	2	0;
16.02.2016	19:27:06	77	40	65535	1	7	0	2	0;
16.02.2016	19:27:18	63	46	65535	2	7	0	2	0;
16.02.2016	19:27:36	83	46	65535	1	7	0	2	0;
16.02.2016	19:27:41	72	37	65535	1	7	0	2	0;
16.02.2016	19:27:45	72	50	65535	2	7	0	2	0;
16.02.2016	19:27:46	72	44	65535	2	7	0	2	0;
16.02.2016	19:27:52	58	41	65535	1	7	0	2	0;
16.02.2016	19:27:59	82	47	65535	1	7	0	2	0;
16.02.2016	19:28:00	84	50	65535	2	7	0	2	0;
16.02.2016	19:28:15	75	43	65535	1	7	0	2	0;
16.02.2016	19:28:50	69	46	65535	2	7	0	2	0;
16.02.2016	19:28:54	69	49	65535	2	7	0	2	0;
16.02.2016	19:29:01	71	42	65535	2	7	0	2	0;
16.02.2016	19:29:31	76	48	65535	2	7	0	2	0;
16.02.2016	19:29:46	71	48	65535	2	7	0	2	0;
16.02.2016	19:30:04	67	42	65535	2	7	0	2	0;
16.02.2016	19:30:07	71	43	65535	2	7	0	2	0;
16.02.2016	19:30:22	62	49	65535	2	7	0	2	0;
16.02.2016	19:30:24	75	41	65535	2	7	0	2	0;
16.02.2016	19:30:32	62	46	65535	2	7	0	2	0;
16.02.2016	19:30:33	61	49	65535	2	7	0	2	0;
16.02.2016	19:30:36	69	59	65535	2	11	0	2	0;
16.02.2016	19:31:05	65	43	65535	2	7	0	2	0;
16.02.2016	19:31:15	67	45	65535	2	7	0	2	0;
16.02.2016	19:31:17	64	47	65535	2	7	0	2	0;
16.02.2016	19:31:30	77	49	65535	2	7	0	2	0;
16.02.2016	19:31:56	82	46	65535	1	7	0	2	0;
16.02.2016	19:32:02	67	43	65535	2	7	0	2	0;
16.02.2016	19:32:04	65	52	65535	2	7	0	2	0;
16.02.2016	19:32:10	72	44	65535	1	7	0	2	0;
16.02.2016	19:32:11	70	37	65535	1	7	0	2	0;
16.02.2016	19:32:21	69	46	65535	1	7	0	2	0;
16.02.2016	19:32:30	77	39	65535	1	7	0	2	0;
16.02.2016	19:32:49	84	50	65535	2	7	0	2	0;
16.02.2016	19:32:51	76	38	65535	2	7	0	2	0;
16.02.2016	19:32:56	91	50	65535	2	7	0	2	0;
16.02.2016	19:33:05	82	44	65535	1	7	0	2	0;
16.02.2016	19:33:19	69	42	65535	2	7	0	2	0;
16.02.2016	19:33:20	67	52	65535	2	11	0	2	0;
16.02.2016	19:33:43	71	45	65535	2	7	0	2	0;
16.02.2016	19:33:57	69	43	65535	2	7	0	2	0;
16.02.2016	19:34:20	71	46	65535	2	7	0	2	0;
16.02.2016	19:34:29	61	48	65535	2	7	0	2	0;
16.02.2016	19:34:38	95	44	65535	2	7	0	2	0;
16.02.2016	19:34:44	78	43	65535	1	7	0	2	0;
16.02.2016	19:35:04	83	51	65535	1	11	0	2	0;
16.02.2016	19:35:13	71	48	65535	2	7	0	2	0;
16.02.2016	19:35:21	75	41	65535	2	7	0	2	0;
16.02.2016	19:35:22	74	52	65535	2	7	0	2	0;
16.02.2016	19:36:24	63	46	65535	2	7	0	2	0;
16.02.2016	19:36:26	64	48	65535	2	7	0	2	0;
16.02.2016	19:36:27	64	52	65535	2	11	0	2	0;
16.02.2016	19:36:30	71	41	65535	1	7	0	2	0;
16.02.2016	19:36:39	81	47	65535	2	7	0	2	0;
16.02.2016	19:36:58	73	44	65535	1	7	0	2	0;
16.02.2016	19:36:59	73	50	65535	2	7	0	2	0;
16.02.2016	19:37:27	66	43	65535	2	7	0	2	0;
16.02.2016	19:37:49	74	58	65535	2	11	0	2	0;
16.02.2016	19:37:52	80	48	65535	2	7	0	2	0;
16.02.2016	19:37:54	77	46	65535	2	7	0	2	0;
16.02.2016	19:37:58	76	47	65535	2	7	0	2	0;
16.02.2016	19:38:03	70	40	65535	1	7	0	2	0;
16.02.2016	19:38:12	85	50	65535	1	11	0	2	0;
16.02.2016	19:38:21	73	46	65535	1	7	0	2	0;
16.02.2016	19:38:46	72	42	65535	2	7	0	2	0;
16.02.2016	19:38:52	83	50	65535	2	7	0	2	0;
16.02.2016	19:39:00	69	42	65535	1	7	0	2	0;
16.02.2016	19:39:08	88	48	65535	1	7	0	2	0;
16.02.2016	19:39:14	70	41	65535	1	7	0	2	0;
16.02.2016	19:39:40	88	40	65535	2	7	0	2	0;
16.02.2016	19:40:02	78	46	65535	2	7	0	2	0;
16.02.2016	19:40:10	71	50	65535	1	7	0	2	0;
16.02.2016	19:40:15	75	49	65535	1	7	0	2	0;
16.02.2016	19:40:24	65	47	65535	1	7	0	2	0;
16.02.2016	19:40:36	66	42	65535	1	7	0	2	0;
16.02.2016	19:41:08	54	113	65535	2	9	0	3	0;
16.02.2016	19:41:13	59	153	65535	2	9	0	4	0;
16.02.2016	19:41:16	58	46	65535	2	7	0	2	0;
16.02.2016	19:41:18	60	44	65535	2	7	0	2	0;
16.02.2016	19:41:19	66	51	65535	2	7	0	2	0;
16.02.2016	19:41:20	75	40	65535	1	7	0	2	0;
16.02.2016	19:41:21	62	54	65535	2	11	0	2	0;
16.02.2016	19:41:22	60	40	65535	2	7	0	2	0;
16.02.2016	19:41:28	67	47	65535	2	7	0	2	0;
16.02.2016	19:41:39	73	39	65535	1	7	0	2	0;
16.02.2016	19:41:42	67	40	65535	2	7	0	2	0;
16.02.2016	19:41:44	69	42	65535	2	7	0	2	0;
16.02.2016	19:42:03	74	45	65535	1	7	0	2	0;
16.02.2016	19:42:31	73	45	65535	1	7	0	2	0;
16.02.2016	19:42:38	75	43	65535	1	7	0	2	0;
16.02.2016	19:43:03	54	46	65535	2	7	0	2	0;
16.02.2016	19:43:35	90	41	65535	1	7	0	2	0;
16.02.2016	19:43:37	85	42	65535	1	7	0	2	0;
16.02.2016	19:43:43	83	43	65535	1	7	0	2	0;
16.02.2016	19:43:45	80	46	65535	1	7	0	2	0;
16.02.2016	19:44:05	66	51	65535	2	7	0	2	0;
16.02.2016	19:44:29	73	84	65535	2	2	0	3	0;
16.02.2016	19:44:40	73	39	65535	1	7	0	2	0;
16.02.2016	19:44:43	71	38	65535	2	7	0	2	0;
16.02.2016	19:44:53	76	52	65535	2	7	0	2	0;
16.02.2016	19:45:10	80	44	65535	2	7	0	2	0;
16.02.2016	19:45:17	92	49	65535	2	7	0	2	0;
16.02.2016	19:45:20	73	43	65535	1	7	0	2	0;
16.02.2016	19:46:06	68	42	65535	2	7	0	2	0;
16.02.2016	19:46:16	68	45	65535	1	7	0	2	0;
16.02.2016	19:47:06	64	47	65535	2	7	0	2	0;
16.02.2016	19:48:36	64	45	65535	1	7	0	2	0;
16.02.2016	19:49:05	82	41	65535	2	7	0	2	0;
16.02.2016	19:49:46	69	45	65535	2	7	0	2	0;
16.02.2016	19:49:49	72	40	65535	2	7	0	2	0;
16.02.2016	19:49:52	69	45	65535	2	7	0	2	0;
16.02.2016	19:50:26	86	55	65535	2	11	0	2	0;
16.02.2016	19:51:23	65	43	65535	2	7	0	2	0;
16.02.2016	19:51:24	66	42	65535	2	7	0	2	0;
16.02.2016	19:51:53	75	44	65535	2	7	0	2	0;
16.02.2016	19:51:59	77	46	65535	1	7	0	2	0;
16.02.2016	19:52:16	77	41	65535	1	7	0	2	0;
16.02.2016	19:52:33	54	45	65535	2	7	0	2	0;
16.02.2016	19:52:36	63	45	65535	2	7	0	2	0;
16.02.2016	19:52:43	79	52	65535	2	7	0	2	0;
16.02.2016	19:52:58	65	41	65535	1	7	0	2	0;
16.02.2016	19:53:43	77	18	65535	1	10	0	2	0;
16.02.2016	19:53:43	72	40	65535	2	250	0	0	0;
16.02.2016	19:53:48	74	47	65535	1	7	0	2	0;
16.02.2016	19:53:57	69	47	65535	1	7	0	2	0;
16.02.2016	19:54:02	79	46	65535	1	7	0	2	0;
16.02.2016	19:55:10	80	37	65535	2	250	0	0	0;
16.02.2016	19:55:10	92	39	65535	1	7	0	2	0;
16.02.2016	19:55:38	85	46	65535	2	7	0	2	0;
16.02.2016	19:55:55	71	44	65535	2	7	0	2	0;
16.02.2016	19:56:23	62	45	65535	2	7	0	2	0;
16.02.2016	19:56:43	61	42	65535	1	7	0	2	0;
16.02.2016	19:56:56	65	47	65535	2	7	0	2	0;
16.02.2016	19:57:01	62	50	65535	2	7	0	2	0;
16.02.2016	19:57:06	77	43	65535	2	7	0	2	0;
16.02.2016	19:57:19	74	48	65535	1	7	0	2	0;
16.02.2016	19:58:00	69	49	65535	2	7	0	2	0;
16.02.2016	19:58:01	69	44	65535	2	7	0	2	0;
16.02.2016	19:58:07	71	43	65535	2	7	0	2	0;
16.02.2016	19:58:12	64	45	65535	1	7	0	2	0;
16.02.2016	19:58:17	80	47	65535	2	7	0	2	0;
16.02.2016	19:58:57	69	39	65535	2	7	0	2	0;
16.02.2016	19:59:19	70	56	65535	1	11	0	2	0;
16.02.2016	19:59:32	69	50	65535	2	7	0	2	0;
16.02.2016	19:59:33	70	46	65535	2	7	0	2	0;
16.02.2016	19:59:36	73	46	65535	2	7	0	2	0;
16.02.2016	19:59:40	70	44	65535	1	7	0	2	0;
16.02.2016	19:59:58	82	41	65535	1	7	0	2	0;
16.02.2016	20:00:00	80	48	65535	1	7	0	2	0;
16.02.2016	20:00:03	99	41	65535	2	7	0	2	0;
16.02.2016	20:00:04	76	45	65535	1	7	0	2	0;
16.02.2016	20:00:25	84	39	65535	1	7	0	2	0;
16.02.2016	20:00:38	84	57	65535	2	11	0	2	0;
16.02.2016	20:00:47	74	44	65535	2	7	0	2	0;
16.02.2016	20:00:48	69	44	65535	1	7	0	2	0;
16.02.2016	20:00:56	73	46	65535	2	7	0	2	0;
16.02.2016	20:01:14	96	41	65535	2	7	0	2	0;
16.02.2016	20:01:23	86	47	65535	2	7	0	2	0;
16.02.2016	20:01:49	78	47	65535	1	7	0	2	0;
16.02.2016	20:01:59	74	38	65535	1	7	0	2	0;
16.02.2016	20:02:10	54	43	65535	2	7	0	2	0;
16.02.2016	20:02:18	94	44	65535	2	7	0	2	0;
16.02.2016	20:03:08	77	44	65535	1	7	0	2	0;
16.02.2016	20:03:09	78	47	65535	1	7	0	2	0;
16.02.2016	20:03:12	72	47	65535	1	7	0	2	0;
16.02.2016	20:03:20	96	49	65535	2	7	0	2	0;
16.02.2016	20:03:49	62	47	65535	1	7	0	2	0;
16.02.2016	20:04:07	69	43	65535	1	7	0	2	0;
16.02.2016	20:04:28	78	48	65535	2	7	0	2	0;
16.02.2016	20:04:46	70	45	65535	2	7	0	2	0;
16.02.2016	20:05:02	60	40	65535	1	7	0	2	0;
16.02.2016	20:05:05	61	41	65535	1	7	0	2	0;
16.02.2016	20:05:12	81	51	65535	2	11	0	2	0;
16.02.2016	20:05:19	71	38	65535	1	7	0	2	0;
16.02.2016	20:06:11	83	45	65535	2	7	0	2	0;
16.02.2016	20:06:16	75	43	65535	1	7	0	2	0;
16.02.2016	20:06:23	80	48	65535	2	7	0	2	0;
16.02.2016	20:06:28	73	43	65535	1	7	0	2	0;
16.02.2016	20:06:44	81	47	65535	1	7	0	2	0;
16.02.2016	20:07:24	71	49	65535	2	7	0	2	0;
16.02.2016	20:07:27	66	45	65535	2	7	0	2	0;
16.02.2016	20:08:27	73	39	65535	1	7	0	2	0;
16.02.2016	20:09:21	63	41	65535	1	7	0	2	0;
16.02.2016	20:09:22	73	45	65535	2	7	0	2	0;
16.02.2016	20:09:45	77	41	65535	1	7	0	2	0;
16.02.2016	20:10:40	73	44	65535	2	7	0	2	0;
16.02.2016	20:11:09	71	44	65535	2	7	0	2	0;
16.02.2016	20:11:12	73	50	65535	2	7	0	2	0;
16.02.2016	20:11:17	66	48	65535	2	7	0	2	0;
16.02.2016	20:11:43	79	47	65535	2	7	0	2	0;
16.02.2016	20:12:30	69	40	65535	1	7	0	2	0;
16.02.2016	20:12:38	91	48	65535	2	7	0	2	0;
16.02.2016	20:12:40	71	44	65535	1	7	0	2	0;
16.02.2016	20:12:53	81	47	65535	2	7	0	2	0;
16.02.2016	20:12:58	78	43	65535	2	7	0	2	0;
16.02.2016	20:13:06	79	34	65535	2	7	0	2	0;
16.02.2016	20:13:15	63	46	65535	2	7	0	2	0;
16.02.2016	20:13:18	68	33	65535	2	7	0	2	0;
16.02.2016	20:13:21	72	46	65535	2	7	0	2	0;
16.02.2016	20:13:30	80	41	65535	1	7	0	2	0;
16.02.2016	20:13:47	70	53	65535	2	11	0	2	0;
16.02.2016	20:13:52	53	55	65535	2	11	0	2	0;
16.02.2016	20:14:14	94	46	65535	1	7	0	2	0;
16.02.2016	20:14:25	78	42	65535	1	7	0	2	0;
16.02.2016	20:14:43	68	43	65535	2	7	0	2	0;
16.02.2016	20:15:10	70	107	65535	2	2	0	3	0;
16.02.2016	20:15:15	67	41	65535	2	7	0	2	0;
16.02.2016	20:15:33	63	41	65535	1	7	0	2	0;
16.02.2016	20:15:58	89	50	65535	2	7	0	2	0;
16.02.2016	20:16:15	84	46	65535	1	7	0	2	0;
16.02.2016	20:16:16	80	41	65535	2	7	0	2	0;
16.02.2016	20:16:35	70	42	65535	2	7	0	2	0;
16.02.2016	20:16:37	66	42	65535	2	7	0	2	0;
16.02.2016	20:17:03	68	47	65535	2	7	0	2	0;
16.02.2016	20:17:30	69	50	65535	2	7	0	2	0;
16.02.2016	20:17:35	67	41	65535	2	7	0	2	0;
16.02.2016	20:17:39	70	50	65535	2	7	0	2	0;
16.02.2016	20:17:48	68	50	65535	2	7	0	2	0;
16.02.2016	20:18:26	74	41	65535	1	7	0	2	0;
16.02.2016	20:18:38	70	52	65535	2	11	0	2	0;
16.02.2016	20:18:57	69	41	65535	2	7	0	2	0;
16.02.2016	20:19:48	71	51	65535	2	7	0	2	0;
16.02.2016	20:19:50	69	53	65535	2	11	0	2	0;
16.02.2016	20:19:51	71	43	65535	2	7	0	2	0;
16.02.2016	20:20:10	70	41	65535	2	7	0	2	0;
16.02.2016	20:20:27	76	42	65535	2	7	0	2	0;
16.02.2016	20:20:32	83	55	65535	2	7	0	2	0;
16.02.2016	20:20:51	83	46	65535	2	7	0	2	0;
16.02.2016	20:20:57	99	45	65535	2	7	0	2	0;
16.02.2016	20:21:06	79	47	65535	1	7	0	2	0;
16.02.2016	20:21:30	70	47	65535	1	7	0	2	0;
16.02.2016	20:21:33	75	46	65535	1	7	0	2	0;
16.02.2016	20:21:41	60	46	65535	2	7	0	2	0;
16.02.2016	20:22:07	78	45	65535	2	7	0	2	0;
16.02.2016	20:22:15	75	46	65535	1	7	0	2	0;
16.02.2016	20:22:25	77	46	65535	2	7	0	2	0;
16.02.2016	20:22:59	84	45	65535	1	7	0	2	0;
16.02.2016	20:23:07	83	47	65535	1	7	0	2	0;
16.02.2016	20:23:23	66	47	65535	1	7	0	2	0;
16.02.2016	20:23:38	71	41	65535	1	7	0	2	0;
16.02.2016	20:23:55	56	39	65535	2	7	0	2	0;
16.02.2016	20:23:58	57	48	65535	2	7	0	2	0;
16.02.2016	20:23:59	56	47	65535	2	7	0	2	0;
16.02.2016	20:24:04	59	96	65535	2	2	0	3	0;
16.02.2016	20:24:12	62	51	65535	2	7	0	2	0;
16.02.2016	20:24:59	64	45	65535	2	7	0	2	0;
16.02.2016	20:25:00	67	51	65535	2	7	0	2	0;
16.02.2016	20:25:12	78	54	65535	1	11	0	2	0;
16.02.2016	20:25:21	78	46	65535	1	7	0	2	0;
16.02.2016	20:25:23	73	41	65535	2	7	0	2	0;
16.02.2016	20:26:57	67	45	65535	2	7	0	2	0;
16.02.2016	20:27:36	70	52	65535	2	7	0	2	0;
16.02.2016	20:28:11	69	42	65535	1	7	0	2	0;
16.02.2016	20:28:24	75	48	65535	2	7	0	2	0;
16.02.2016	20:28:32	54	47	65535	2	7	0	2	0;
16.02.2016	20:28:45	73	50	65535	2	7	0	2	0;
16.02.2016	20:29:32	61	46	65535	2	7	0	2	0;
16.02.2016	20:29:39	72	47	65535	1	7	0	2	0;
16.02.2016	20:29:52	77	52	65535	2	7	0	2	0;
16.02.2016	20:30:13	64	39	65535	1	7	0	2	0;
16.02.2016	20:30:22	69	41	65535	2	7	0	2	0;
16.02.2016	20:30:49	74	44	65535	2	7	0	2	0;
16.02.2016	20:30:53	64	51	65535	2	11	0	2	0;
16.02.2016	20:30:55	70	51	65535	2	7	0	2	0;
16.02.2016	20:31:01	82	48	65535	2	7	0	2	0;
16.02.2016	20:31:28	74	49	65535	2	7	0	2	0;
16.02.2016	20:31:37	62	42	65535	2	7	0	2	0;
16.02.2016	20:32:36	89	44	65535	1	7	0	2	0;
16.02.2016	20:32:46	73	41	65535	1	7	0	2	0;
16.02.2016	20:32:52	72	42	65535	2	7	0	2	0;
16.02.2016	20:32:58	73	44	65535	1	7	0	2	0;
16.02.2016	20:32:59	89	43	65535	2	7	0	2	0;
16.02.2016	20:33:00	75	48	65535	1	7	0	2	0;
16.02.2016	20:33:19	77	40	65535	1	7	0	2	0;
16.02.2016	20:33:31	51	48	65535	2	7	0	2	0;
16.02.2016	20:33:41	95	48	65535	2	7	0	2	0;
16.02.2016	20:34:00	77	44	65535	1	7	0	2	0;
16.02.2016	20:34:16	52	40	65535	1	7	0	2	0;
16.02.2016	20:34:18	70	36	65535	2	7	0	2	0;
16.02.2016	20:34:20	67	46	65535	2	7	0	2	0;
16.02.2016	20:34:46	72	42	65535	2	7	0	2	0;
16.02.2016	20:34:57	66	40	65535	1	7	0	2	0;
